,id
10702,20583
10703,20583
10704,20583
10705,20583
10706,26812
10707,26812
10708,26812
10709,26812
10710,26812
10711,18586
10712,18586
10713,18586
10714,18586
10715,18586
10716,18586
10717,18586
10718,18407
10719,18407
10720,18407
10721,18407
10722,18407
10723,27039
10724,27039
10725,27039
10726,27039
10727,27039
10728,27039
10729,27039
10730,27039
10731,27039
10732,27039
10733,27039
10734,8116
10735,8116
10736,8116
10737,8116
10738,17930
10739,17930
10740,17930
10741,17717
10742,17717
10743,17717
10744,17717
10745,17717
10746,17717
10747,17717
10748,17717
10749,17717
10750,17717
10751,17717
10752,9275
10753,9275
10754,9275
10755,9275
10756,9275
10757,9275
10758,9275
10759,9275
10760,9275
10761,9275
10762,9275
10763,9275
10764,9275
10765,3813
10766,3813
10767,3813
10768,3813
10769,3813
10770,3813
10771,3813
10772,3813
10773,3813
10774,3813
10775,32688
10776,32688
10777,32688
10778,32688
10779,32688
10780,32688
10781,32688
10782,32688
10783,32688
10784,32688
10785,32688
10786,24338
10787,24338
10788,24338
10789,24338
10790,24338
10791,24338
10792,24338
10793,3988
10794,3988
10795,3988
10796,3988
10797,3988
10798,3988
10799,3988
10800,3988
10801,3988
10802,3988
10803,3988
10804,47660
10805,47660
10806,47660
10807,47660
10808,47660
10809,47660
10810,44921
10811,44921
10812,44921
10813,44921
10814,44921
10815,3334
10816,3334
10817,3334
10818,3334
10819,3334
10820,3334
10821,3334
10822,3334
10823,3334
10824,3334
10825,31497
10826,31497
10827,31497
10828,31497
10829,31497
10830,31497
10831,31497
10832,31497
10833,31497
10834,31497
10835,31497
10836,22039
10837,22039
10838,22039
10839,22039
10840,22039
10841,22039
10842,22039
10843,22039
10844,22039
10845,22039
10846,19868
10847,19868
10848,19868
10849,19868
10850,19868
10851,19868
10852,19868
10853,19868
10854,19868
10855,19868
10856,19868
10857,19868
10858,19868
10859,19868
10860,19868
10861,19868
10862,31815
10863,31815
10864,31815
10865,31815
10866,31815
10867,31815
10868,31815
10869,31815
10870,31815
10871,31815
10872,31815
10873,31815
10874,31815
10875,31815
10876,48033
10877,48033
10878,48033
10879,48033
10880,48033
10881,48033
10882,48033
10883,48033
10884,48033
10885,48033
10886,48033
10887,48033
10888,48033
10889,26667
10890,26667
10891,26667
10892,26667
10893,26667
10894,26667
10895,26667
10896,26667
10897,26667
10898,26667
10899,26667
10900,26667
10901,26667
10902,26667
10903,32520
10904,32520
10905,32520
10906,32520
10907,32520
10908,32520
10909,32520
10910,32520
10911,32520
10912,32520
10913,33283
10914,33283
10915,33283
10916,33283
10917,33283
10918,33283
10919,33283
10920,33283
10921,33283
10922,33283
10923,33283
10924,33283
10925,33863
10926,33863
10927,33863
10928,33863
10929,33863
10930,33863
10931,33863
10932,24837
10933,24837
10934,24837
10935,24837
10936,24837
10937,24837
10938,24837
10939,24837
10940,24837
10941,24837
10942,24837
10943,24837
10944,24837
10945,24837
10946,24837
10947,24837
10948,24837
10949,49890
10950,49890
10951,49890
10952,49890
10953,49890
10954,49890
10955,49890
10956,49890
10957,49890
10958,49890
10959,49890
10960,49890
10961,49890
10962,49890
10963,49890
10964,49890
10965,49890
10966,49890
10967,49890
10968,49890
10969,49890
10970,49890
10971,49890
10972,49890
10973,49890
10974,49890
10975,49890
10976,49890
10977,49890
10978,25313
10979,25313
10980,25313
10981,25313
10982,25313
10983,25313
10984,25313
10985,25313
10986,25313
10987,25313
10988,25313
10989,25313
10990,25313
10991,25313
10992,25313
10993,25313
10994,25313
10995,25313
10996,25313
10997,25313
10998,25313
10999,25313
11000,25313
11001,25313
11002,25313
11003,25313
11004,25313
11005,25313
11006,25313
11007,25313
11008,21242
11009,21242
11010,21242
11011,21242
11012,21242
11013,21242
11014,15450
11015,15450
11016,15450
11017,33591
11018,33591
11019,33591
11020,33591
11021,33591
11022,33591
11023,33591
11024,48169
11025,48169
11026,48169
11027,48169
11028,48169
11029,48169
11030,48169
11031,48169
11032,48169
11033,42496
11034,42496
11035,42496
11036,42496
11037,42496
11038,26783
11039,26783
11040,26783
11041,26783
11042,26783
11043,26783
11044,26783
11045,26783
11046,26783
11047,26783
11048,26783
11049,34467
11050,34467
11051,34467
11052,34467
11053,34467
11054,30916
11055,30916
11056,30916
11057,30916
11058,8612
11059,8612
11060,8612
11061,8612
11062,8612
11063,8612
11064,8612
11065,41651
11066,41651
11067,41651
11068,41651
11069,41651
11070,41651
11071,41651
11072,41651
11073,27345
11074,27345
11075,27345
11076,27345
11077,27345
11078,27345
11079,27345
11080,27345
11081,27345
11082,27345
11083,27345
11084,27345
11085,27345
11086,27345
11087,27345
11088,27345
11089,27345
11090,27345
11091,27345
11092,27345
11093,33413
11094,33413
11095,33413
11096,33413
11097,33413
11098,33413
11099,33413
11100,42030
11101,42030
11102,42030
11103,42030
11104,42030
11105,42030
11106,42030
11107,42030
11108,42030
11109,42030
11110,42030
11111,42030
11112,42030
11113,44310
11114,44310
11115,44310
11116,44310
11117,44310
11118,44310
11119,44310
11120,44310
11121,44310
11122,44310
11123,44310
11124,44310
11125,44310
11126,5599
11127,5599
11128,5599
11129,5599
11130,5599
11131,5599
11132,5599
11133,5599
11134,5599
11135,5599
11136,5599
11137,34484
11138,34484
11139,34484
11140,34484
11141,34484
11142,34484
11143,34484
11144,34484
11145,34484
11146,34484
11147,34484
11148,34484
11149,34484
11150,34484
11151,34484
11152,34484
11153,34484
11154,34484
11155,34484
11156,34484
11157,34484
11158,34484
11159,34484
11160,34484
11161,34484
11162,34484
11163,34484
11164,34484
11165,34484
11166,34484
11167,34484
11168,34484
11169,34484
11170,34484
11171,34484
11172,34484
11173,34484
11174,34484
11175,34484
11176,34484
11177,34484
11178,34484
11179,34484
11180,24411
11181,24411
11182,24411
11183,24411
11184,11745
11185,11745
11186,11745
11187,11745
11188,11745
11189,11745
11190,11745
11191,11745
11192,11745
11193,11745
11194,11745
11195,11745
11196,11745
11197,11745
11198,11745
11199,5103
11200,5103
11201,5103
11202,5103
11203,5103
11204,5103
11205,5103
11206,6104
11207,6104
11208,6104
11209,6104
11210,6104
11211,6104
11212,6104
11213,6104
11214,6104
11215,18280
11216,18280
11217,18280
11218,18280
11219,18280
11220,47290
11221,47290
11222,47290
11223,47290
11224,47290
11225,47290
11226,47290
11227,47290
11228,7125
11229,7125
11230,7125
11231,7125
11232,7125
11233,7125
11234,7125
11235,7125
11236,7125
11237,7125
11238,7125
11239,7125
11240,30744
11241,9217
11242,9217
11243,9217
11244,9217
11245,9217
11246,9217
11247,9217
11248,9217
11249,43788
11250,43788
11251,43788
11252,43788
11253,43788
11254,43788
11255,43788
11256,43788
11257,43788
11258,43788
11259,43788
11260,43788
11261,43788
11262,15655
11263,15655
11264,15655
11265,15655
11266,15655
11267,15655
11268,15655
11269,15655
11270,15655
11271,15655
11272,15655
11273,16637
11274,16637
11275,16637
11276,16637
11277,16637
11278,16637
11279,16637
11280,23139
11281,23139
11282,23139
11283,23139
11284,23139
11285,23139
11286,23139
11287,23139
11288,18439
11289,18439
11290,18439
11291,18439
11292,18439
11293,18439
11294,18439
11295,18439
11296,18439
11297,18439
11298,18439
11299,21590
11300,21590
11301,21590
11302,21590
11303,21590
11304,21590
11305,21590
11306,14051
11307,14051
11308,14051
11309,14051
11310,14051
11311,14051
11312,14051
11313,14051
11314,14051
11315,14051
11316,14051
11317,14051
11318,14051
11319,14051
11320,26627
11321,26627
11322,26627
11323,26627
11324,26627
11325,26627
11326,1191
11327,1191
11328,37653
11329,37653
11330,37653
11331,37653
11332,37653
11333,37653
11334,37653
11335,37653
11336,37653
11337,37653
11338,37653
11339,26889
11340,26889
11341,26889
11342,26889
11343,26889
11344,26889
11345,23976
11346,23976
11347,23976
11348,23976
11349,23976
11350,23976
11351,23976
11352,23976
11353,23976
11354,40735
11355,40735
11356,40735
11357,40735
11358,40735
11359,40735
11360,6309
11361,6309
11362,28717
11363,28717
11364,28717
11365,28717
11366,28717
11367,28717
11368,28717
11369,28717
11370,28717
11371,28717
11372,28717
11373,28717
11374,15135
11375,15135
11376,15135
11377,15135
11378,15135
11379,13250
11380,13250
11381,13250
11382,13250
11383,42514
11384,42514
11385,42514
11386,42514
11387,42514
11388,42514
11389,42514
11390,42514
11391,42514
11392,42514
11393,42514
11394,42514
11395,42514
11396,42514
11397,42514
11398,42514
11399,42514
11400,42514
11401,42514
11402,42514
11403,42514
11404,40841
11405,40841
11406,40841
11407,40841
11408,40841
11409,40841
11410,40841
11411,46853
11412,46853
11413,46853
11414,46853
11415,38617
11416,38617
11417,38617
11418,38617
11419,8759
11420,8759
11421,8759
11422,8759
11423,8759
11424,8759
11425,8759
11426,8759
11427,8759
11428,8759
11429,8759
11430,8759
11431,8759
11432,8759
11433,35967
11434,35967
11435,35967
11436,35967
11437,35967
11438,35967
11439,35967
11440,43657
11441,43657
11442,43657
11443,43657
11444,43657
11445,43657
11446,43657
11447,43657
11448,43657
11449,43657
11450,43657
11451,24353
11452,24353
11453,24353
11454,24353
11455,24353
11456,24353
11457,24353
11458,24353
11459,24353
11460,24353
11461,24353
11462,24353
11463,24353
11464,24353
11465,24353
11466,24353
11467,9048
11468,9048
11469,9048
11470,9048
11471,9048
11472,9048
11473,16534
11474,16534
11475,16534
11476,16534
11477,27538
11478,27538
11479,27538
11480,27538
11481,27538
11482,27538
11483,27538
11484,27538
11485,27538
11486,27538
11487,27538
11488,27538
11489,27538
11490,27538
11491,40789
11492,40789
11493,40789
11494,40789
11495,40789
11496,40789
11497,40789
11498,40789
11499,40789
11500,21199
11501,21199
11502,21199
11503,21199
11504,21199
11505,21199
11506,21199
11507,21199
11508,21199
11509,21199
11510,47988
11511,47988
11512,47988
11513,47988
11514,47988
11515,1640
11516,1640
11517,1640
11518,1640
11519,1640
11520,1640
11521,1640
11522,1640
11523,1640
11524,1640
11525,1640
11526,1640
11527,46934
11528,46934
11529,46934
11530,46934
11531,46934
11532,46934
11533,46934
11534,46934
11535,29354
11536,29354
11537,29354
11538,29354
11539,29354
11540,29354
11541,29354
11542,29354
11543,29354
11544,29354
11545,29354
11546,29354
11547,29354
11548,29354
11549,29354
11550,43385
11551,43385
11552,43385
11553,43385
11554,43385
11555,43385
11556,43385
11557,43385
11558,43385
11559,43385
11560,38096
11561,38096
11562,38096
11563,38096
11564,38096
11565,38096
11566,38096
11567,38096
11568,42939
11569,42939
11570,42939
11571,42939
11572,42939
11573,42939
11574,42939
11575,42939
11576,42939
11577,42939
11578,24102
11579,24102
11580,24102
11581,24102
11582,24102
11583,9885
11584,9885
11585,9885
11586,9885
11587,9885
11588,9885
11589,9885
11590,9885
11591,9885
11592,15974
11593,15974
11594,15974
11595,15974
11596,15974
11597,15974
11598,15974
11599,15974
11600,15974
11601,15974
11602,15974
11603,15974
11604,15974
11605,15974
11606,15974
11607,15974
11608,15974
11609,15974
11610,15974
11611,15974
11612,34207
11613,34207
11614,34207
11615,34207
11616,34207
11617,15103
11618,15103
11619,15103
11620,15103
11621,15103
11622,15103
11623,15103
11624,15103
11625,15103
11626,15103
11627,15103
11628,15103
11629,15103
11630,15103
11631,15103
11632,15103
11633,15103
11634,1618
11635,1618
11636,1618
11637,1618
11638,1618
11639,1618
11640,1618
11641,1618
11642,1618
11643,1618
11644,38135
11645,38135
11646,38135
11647,38135
11648,38135
11649,38135
11650,38135
11651,38135
11652,38135
11653,38135
11654,38135
11655,38135
11656,38135
11657,38135
11658,38135
11659,168
11660,168
11661,14222
11662,14222
11663,14222
11664,14222
11665,14222
11666,14222
11667,14222
11668,14222
11669,14222
11670,14222
11671,14222
11672,14222
11673,14222
11674,39311
11675,39311
11676,39311
11677,39311
11678,39311
11679,39311
11680,39311
11681,19291
11682,19291
11683,19291
11684,19291
11685,43222
11686,43222
11687,43222
11688,43222
11689,43222
11690,43222
11691,43222
11692,3920
11693,3920
11694,3920
11695,3920
11696,3920
11697,3920
11698,3920
11699,3920
11700,3920
11701,3920
11702,36365
11703,36365
11704,36365
11705,36365
11706,36365
11707,36365
11708,36365
11709,36365
11710,36365
11711,36365
11712,36365
11713,36365
11714,36365
11715,36365
11716,48265
11717,48265
11718,48265
11719,48265
11720,48265
11721,48265
11722,48265
11723,48265
11724,48265
11725,6864
11726,6864
11727,6864
11728,6864
11729,26164
11730,26164
11731,26164
11732,26164
11733,26164
11734,26164
11735,26164
11736,26164
11737,26164
11738,26164
11739,26164
11740,26164
11741,26164
11742,26164
11743,26164
11744,26164
11745,26164
11746,26164
11747,26164
11748,29551
11749,29551
11750,29551
11751,29551
11752,29551
11753,29551
11754,29551
11755,29551
11756,19274
11757,19274
11758,19274
11759,19274
11760,19274
11761,19274
11762,19274
11763,19274
11764,19274
11765,19274
11766,19274
11767,19274
11768,19274
11769,19274
11770,19274
11771,19274
11772,34416
11773,34416
11774,34416
11775,34416
11776,34416
11777,34416
11778,34416
11779,34416
11780,34416
11781,34416
11782,34416
11783,20446
11784,20446
11785,20446
11786,20446
11787,20446
11788,20446
11789,20446
11790,20446
11791,20446
11792,20446
11793,20446
11794,20446
11795,20446
11796,25010
11797,25010
11798,25010
11799,25010
11800,25010
11801,8986
11802,8986
11803,8986
11804,8986
11805,29491
11806,29491
11807,29491
11808,29491
11809,29491
11810,29491
11811,29491
11812,29491
11813,29491
11814,29491
11815,29491
11816,29491
11817,29491
11818,29491
11819,14105
11820,14105
11821,14105
11822,14105
11823,14105
11824,14105
11825,14105
11826,14105
11827,14105
11828,14105
11829,14105
11830,14105
11831,586
11832,586
11833,586
11834,586
11835,46278
11836,46278
11837,46278
11838,46278
11839,46278
11840,46278
11841,46769
11842,46769
11843,46769
11844,46769
11845,46769
11846,48807
11847,48807
11848,48807
11849,48807
11850,48807
11851,48807
11852,48807
11853,48807
11854,48807
11855,48807
11856,48807
11857,48807
11858,48807
11859,48807
11860,48807
11861,19854
11862,19854
11863,19854
11864,19854
11865,19854
11866,19854
11867,19854
11868,19854
11869,19854
11870,19854
11871,19854
11872,48844
11873,48844
11874,48844
11875,48844
11876,48844
11877,48844
11878,48844
11879,17729
11880,17729
11881,17729
11882,17729
11883,17729
11884,17729
11885,17729
11886,17729
11887,17729
11888,17729
11889,17729
11890,17729
11891,17729
11892,17729
11893,17729
11894,17729
11895,17729
11896,17729
11897,17729
11898,17729
11899,17729
11900,3755
11901,3755
11902,3755
11903,3755
11904,3755
11905,3755
11906,3755
11907,12616
11908,12616
11909,12616
11910,12616
11911,12616
11912,12616
11913,12616
11914,12616
11915,33233
11916,33233
11917,33233
11918,33233
11919,33233
11920,33233
11921,33233
11922,33233
11923,33233
11924,33233
11925,33233
11926,33233
11927,33233
11928,33233
11929,12114
11930,12114
11931,12114
11932,12114
11933,12114
11934,21895
11935,21895
11936,21895
11937,21895
11938,21895
11939,21895
11940,21895
11941,21895
11942,21895
11943,21895
11944,21895
11945,21895
11946,21895
11947,21895
11948,21895
11949,21895
11950,21895
11951,21895
11952,21895
11953,21895
11954,21895
11955,21895
11956,21895
11957,21895
11958,21895
11959,21895
11960,21895
11961,21895
11962,21895
11963,21895
11964,21895
11965,48395
11966,48395
11967,48395
11968,48395
11969,48395
11970,48395
11971,48395
11972,42610
11973,42610
11974,42610
11975,42610
11976,16832
11977,16832
11978,16832
11979,16832
11980,16832
11981,16832
11982,16832
11983,16832
11984,16832
11985,16832
11986,16832
11987,16832
11988,40094
11989,40094
11990,40094
11991,40094
11992,40094
11993,40094
11994,40094
11995,40094
11996,40094
11997,40094
11998,40094
11999,40094
12000,40094
12001,40094
12002,40094
12003,40094
12004,40094
12005,40094
12006,45424
12007,45424
12008,45424
12009,45424
12010,22797
12011,22797
12012,22797
12013,22797
12014,22797
12015,48888
12016,48888
12017,48888
12018,48888
12019,23527
12020,23527
12021,23527
12022,23527
12023,23527
12024,23527
12025,35086
12026,35086
12027,35086
12028,35086
12029,35086
12030,35086
12031,35086
12032,35086
12033,35086
12034,35086
12035,35086
12036,35086
12037,35086
12038,35086
12039,35086
12040,35086
12041,35086
12042,35086
12043,35086
12044,35086
12045,35086
12046,35086
12047,35086
12048,35086
12049,23346
12050,23346
12051,23346
12052,23346
12053,38533
12054,38533
12055,38533
12056,38533
12057,38533
12058,38533
12059,38533
12060,38533
12061,38533
12062,41676
12063,41676
12064,41676
12065,41676
12066,41676
12067,41676
12068,15743
12069,15743
12070,15743
12071,15743
12072,15743
12073,15743
12074,15743
12075,15743
12076,15743
12077,15743
12078,15743
12079,24610
12080,24610
12081,24610
12082,24610
12083,24610
12084,24610
12085,15877
12086,15877
12087,15877
12088,15877
12089,15877
12090,15877
12091,15877
12092,15877
12093,15877
12094,15877
12095,15877
12096,28806
12097,28806
12098,28806
12099,28806
12100,28806
12101,28806
12102,28806
12103,38935
12104,38935
12105,38935
12106,38935
12107,38935
12108,38935
12109,38935
12110,38935
12111,38935
12112,38935
12113,38935
12114,38935
12115,38935
12116,38935
12117,15854
12118,15854
12119,15854
12120,15854
12121,15854
12122,15854
12123,15854
12124,19333
12125,19333
12126,19333
12127,19333
12128,19333
12129,19333
12130,19333
12131,34095
12132,34095
12133,34095
12134,34095
12135,34095
12136,34095
12137,34095
12138,34095
12139,34095
12140,34095
12141,34095
12142,34095
12143,34095
12144,34095
12145,34095
12146,34095
12147,34095
12148,34095
12149,34095
12150,31891
12151,31891
12152,31891
12153,31891
12154,31891
12155,31891
12156,23736
12157,23736
12158,23736
12159,23736
12160,23736
12161,23736
12162,23736
12163,21789
12164,21789
12165,21789
12166,21789
12167,28974
12168,28974
12169,28974
12170,28974
12171,28974
12172,28974
12173,28974
12174,28974
12175,28974
12176,28974
12177,28974
12178,28974
12179,28974
12180,28974
12181,28974
12182,28974
12183,28974
12184,28974
12185,28974
12186,28974
12187,28974
12188,36159
12189,36159
12190,36159
12191,36159
12192,36159
12193,36159
12194,36159
12195,36159
12196,36159
12197,36159
12198,36159
12199,36159
12200,36159
12201,36159
12202,36159
12203,36159
12204,6878
12205,6878
12206,6878
12207,6878
12208,6878
12209,6878
12210,47616
12211,47616
12212,47616
12213,47616
12214,47616
12215,47616
12216,47616
12217,27504
12218,27504
12219,27504
12220,27504
12221,27504
12222,27504
12223,27504
12224,27504
12225,27504
12226,27504
12227,35075
12228,35075
12229,35075
12230,35075
12231,35075
12232,35075
12233,34825
12234,34825
12235,34825
12236,34825
12237,34825
12238,34825
12239,34825
12240,34825
12241,34825
12242,20254
12243,20254
12244,20254
12245,20254
12246,20254
12247,20254
12248,20254
12249,20254
12250,20254
12251,20254
12252,20254
12253,20254
12254,20254
12255,20254
12256,37908
12257,37908
12258,37908
12259,37908
12260,37908
12261,37908
12262,37908
12263,37908
12264,37908
12265,37908
12266,37908
12267,44905
12268,44905
12269,44905
12270,44905
12271,44905
12272,24180
12273,24180
12274,24180
12275,24180
12276,24180
12277,24180
12278,24180
12279,24180
12280,10184
12281,10184
12282,10184
12283,10184
12284,10184
12285,10184
12286,38088
12287,38088
12288,38088
12289,38088
12290,38088
12291,38088
12292,38088
12293,7662
12294,7662
12295,7662
12296,7662
12297,7662
12298,7662
12299,44042
12300,44042
12301,44042
12302,44042
12303,44042
12304,44042
12305,44042
12306,44042
12307,44042
12308,44042
12309,44042
12310,44042
12311,44042
12312,44042
12313,44042
12314,44042
12315,44042
12316,44042
12317,44042
12318,44042
12319,44042
12320,44042
12321,44042
12322,44042
12323,44042
12324,44042
12325,44042
12326,16181
12327,16181
12328,30568
12329,30568
12330,30568
12331,30568
12332,30568
12333,30568
12334,30568
12335,30568
12336,30568
12337,18993
12338,18993
12339,18993
12340,18993
12341,18993
12342,18993
12343,18993
12344,18993
12345,18993
12346,18993
12347,18993
12348,18993
12349,18993
12350,18993
12351,18993
12352,18993
12353,18993
12354,18993
12355,7061
12356,7061
12357,7061
12358,7061
12359,7061
12360,7061
12361,7061
12362,7061
12363,7061
12364,7061
12365,7061
12366,14185
12367,14185
12368,14185
12369,14185
12370,16622
12371,16622
12372,16622
12373,25151
12374,25151
12375,25151
12376,25151
12377,26275
12378,26275
12379,26275
12380,26275
12381,26275
12382,26275
12383,26275
12384,26275
12385,26275
12386,26275
12387,26275
12388,26275
12389,26275
12390,26275
12391,26275
12392,26275
12393,26275
12394,26275
12395,26275
12396,26275
12397,26275
12398,26275
12399,26275
12400,26275
12401,26275
12402,26275
12403,26275
12404,26275
12405,26275
12406,26275
12407,26275
12408,26275
12409,26275
12410,26275
12411,26275
12412,26275
12413,26275
12414,26275
12415,43769
12416,43769
12417,43769
12418,43769
12419,43769
12420,951
12421,951
12422,951
12423,951
12424,951
12425,951
12426,951
12427,951
12428,3647
12429,3647
12430,3647
12431,3647
12432,3647
12433,22729
12434,22729
12435,22729
12436,22729
12437,22729
12438,22729
12439,22729
12440,22729
12441,40565
12442,40565
12443,40565
12444,40565
12445,40565
12446,40565
12447,14966
12448,14966
12449,14966
12450,14966
12451,14966
12452,14966
12453,14966
12454,22323
12455,22323
12456,22323
12457,22323
12458,22323
12459,22323
12460,22323
12461,22323
12462,22323
12463,22323
12464,22323
12465,22323
12466,22323
12467,22323
12468,22323
12469,22323
12470,22323
12471,22323
12472,22323
12473,22323
12474,22323
12475,22323
12476,22323
12477,22323
12478,22323
12479,30510
12480,30510
12481,30510
12482,30510
12483,30510
12484,30510
12485,34534
12486,34534
12487,34534
12488,34534
12489,34534
12490,34534
12491,46262
12492,46262
12493,46262
12494,46262
12495,46262
12496,46262
12497,46262
12498,45297
12499,45297
12500,45297
12501,45297
12502,45297
12503,45297
12504,45297
12505,45297
12506,45297
12507,475
12508,475
12509,475
12510,475
12511,475
12512,475
12513,475
12514,475
12515,475
12516,475
12517,475
12518,475
12519,475
12520,475
12521,475
12522,475
12523,475
12524,475
12525,14794
12526,117
12527,117
12528,117
12529,117
12530,22974
12531,22974
12532,22974
12533,22974
12534,22974
12535,22974
12536,22974
12537,22974
12538,22974
12539,22974
12540,22974
12541,22974
12542,22974
12543,22974
12544,22974
12545,22974
12546,22974
12547,22974
12548,22974
12549,27789
12550,27789
12551,27789
12552,27789
12553,27789
12554,27789
12555,5569
12556,5569
12557,5569
12558,5569
12559,5569
12560,5569
12561,5569
12562,5569
12563,5569
12564,5569
12565,5569
12566,5569
12567,5569
12568,5569
12569,44758
12570,44758
12571,44758
12572,44758
12573,44758
12574,44758
12575,44758
12576,44758
12577,44758
12578,44758
12579,44758
12580,44758
12581,44758
12582,44758
12583,44758
12584,44758
12585,44758
12586,44758
12587,22521
12588,22521
12589,22521
12590,22521
12591,22521
12592,22521
12593,22521
12594,22521
12595,22521
12596,22521
12597,22521
12598,22521
12599,22521
12600,22521
12601,22521
12602,22521
12603,22521
12604,34018
12605,34018
12606,34018
12607,34018
12608,34018
12609,34018
12610,34018
12611,34018
12612,34018
12613,34018
12614,34018
12615,34018
12616,34018
12617,34018
12618,34018
12619,23867
12620,8473
12621,8473
12622,8473
12623,8473
12624,8473
12625,8473
12626,8473
12627,8473
12628,8473
12629,8473
12630,8473
12631,8473
12632,8473
12633,8473
12634,8473
12635,8473
12636,8473
12637,8473
12638,8473
12639,8473
12640,8473
12641,8473
12642,40844
12643,40844
12644,40844
12645,40844
12646,40844
12647,40844
12648,40844
12649,42160
12650,42160
12651,42160
12652,42160
12653,42160
12654,42160
12655,42160
12656,42160
12657,42160
12658,42160
12659,42160
12660,42160
12661,42160
12662,42160
12663,42160
12664,42160
12665,42160
12666,42160
12667,42160
12668,42160
12669,1189
12670,1189
12671,1189
12672,1189
12673,1189
12674,1189
12675,1189
12676,4064
12677,4064
12678,5887
12679,5887
12680,5887
12681,5887
12682,5887
12683,5887
12684,5887
12685,5887
12686,5887
12687,5887
12688,5887
12689,5887
12690,5887
12691,17208
12692,17208
12693,17208
12694,17208
12695,17208
12696,17208
12697,17208
12698,17208
12699,17208
12700,17208
12701,17208
12702,17208
12703,17208
12704,17208
12705,17208
12706,9419
12707,9419
12708,9419
12709,9419
12710,9419
12711,9419
12712,9419
12713,9419
12714,9419
12715,9419
12716,9419
12717,9419
12718,9419
12719,1450
12720,1450
12721,1450
12722,1450
12723,1450
12724,1450
12725,1450
12726,1450
12727,35095
12728,35095
12729,35095
12730,35095
12731,35095
12732,35095
12733,35095
12734,35095
12735,35095
12736,35095
12737,2881
12738,2881
12739,2881
12740,2881
12741,2881
12742,2881
12743,2881
12744,2881
12745,2881
12746,8921
12747,8921
12748,8921
12749,8921
12750,8921
12751,8921
12752,8921
12753,8921
12754,8921
12755,8921
12756,3625
12757,3625
12758,3625
12759,3625
12760,3625
12761,3625
12762,3625
12763,18207
12764,18207
12765,18207
12766,18207
12767,18207
12768,18207
12769,18207
12770,18207
12771,18207
12772,18207
12773,18207
12774,18207
12775,18207
12776,18207
12777,18207
12778,18207
12779,18207
12780,18207
12781,18207
12782,18207
12783,18207
12784,37371
12785,37371
12786,37371
12787,37371
12788,37371
12789,37371
12790,37371
12791,37371
12792,37371
12793,37371
12794,37371
12795,37371
12796,37371
12797,37371
12798,37371
12799,37371
12800,37371
12801,37371
12802,37371
12803,37371
12804,37371
12805,37371
12806,37371
12807,37371
12808,37371
12809,37371
12810,37371
12811,37371
12812,15986
12813,15986
12814,15986
12815,15986
12816,15986
12817,15986
12818,15986
12819,15986
12820,15986
12821,37821
12822,37821
12823,37821
12824,37821
12825,37821
12826,37821
12827,37821
12828,37821
12829,37821
12830,37821
12831,37821
12832,37821
12833,37821
12834,37821
12835,37821
12836,37821
12837,37821
12838,37821
12839,37821
12840,37821
12841,37821
12842,37821
12843,39469
12844,39469
12845,39469
12846,39469
12847,39469
12848,39469
12849,39469
12850,39469
12851,39469
12852,39469
12853,39469
12854,39469
12855,39469
12856,39469
12857,39469
12858,39469
12859,39469
12860,39469
12861,39469
12862,39469
12863,39469
12864,39469
12865,7450
12866,7450
12867,7450
12868,7450
12869,7450
12870,7450
12871,7450
12872,7450
12873,7450
12874,21705
12875,21705
12876,21705
12877,21705
12878,21705
12879,21705
12880,21705
12881,21705
12882,21705
12883,28018
12884,28018
12885,28018
12886,28018
12887,28018
12888,28018
12889,28018
12890,16176
12891,16176
12892,16176
12893,16176
12894,16176
12895,16176
12896,16176
12897,45725
12898,45725
12899,45725
12900,45725
12901,45725
12902,45725
12903,45725
12904,12733
12905,12733
12906,12733
12907,12733
12908,12733
12909,12733
12910,12733
12911,12733
12912,12733
12913,12733
12914,12733
12915,12733
12916,12733
12917,39172
12918,39172
12919,39172
12920,39172
12921,39172
12922,27036
12923,27036
12924,27036
12925,27036
12926,17668
12927,17668
12928,17668
12929,3812
12930,3812
12931,3812
12932,3812
12933,3812
12934,3812
12935,3812
12936,37128
12937,37128
12938,37128
12939,37128
12940,37128
12941,37128
12942,37128
12943,37128
12944,37128
12945,37128
12946,37128
12947,37128
12948,37128
12949,17065
12950,17065
12951,17065
12952,17065
12953,14513
12954,14513
12955,14513
12956,14513
12957,14513
12958,14513
12959,14513
12960,14513
12961,14513
12962,14513
12963,14513
12964,14513
12965,14513
12966,14513
12967,14513
12968,14513
12969,14513
12970,14513
12971,14513
12972,14513
12973,14513
12974,14513
12975,14513
12976,14513
12977,14513
12978,14513
12979,14513
12980,14513
12981,14513
12982,14513
12983,14513
12984,14513
12985,14513
12986,14513
12987,14513
12988,14513
12989,14513
12990,4985
12991,4985
12992,4985
12993,4985
12994,4985
12995,4985
12996,4985
12997,4985
12998,4985
12999,4985
13000,4985
13001,4985
13002,4985
13003,4985
13004,4985
13005,4985
13006,4985
13007,4985
13008,4985
13009,4985
13010,4985
13011,4985
13012,4985
13013,49213
13014,49213
13015,49213
13016,49213
13017,49213
13018,45474
13019,45474
13020,45474
13021,45474
13022,45474
13023,45474
13024,45474
13025,45474
13026,45474
13027,23357
13028,23357
13029,23357
13030,23357
13031,23357
13032,23357
13033,23357
13034,23357
13035,23357
13036,23357
13037,23357
13038,23357
13039,38588
